1.23391293098255104E17, 9.53036491152858E14, 1062.2799921201397, -32889.32051220435, 1.039344897882069E31 
-2.1536512522967424E16, -5.5073539217875048E16, -45472.694574921756, 16105.912521155671, 1.1819527600955203E30 
6.2127019675155024E16, 1.97265507322236576E17, -24210.782389180866, 7702.981631121155, 9.863329135865217E30 
9.1780127502328368E16, -1.0912626672293016E16, -3233.782661675167, -37403.0117012332, 5.399435637209647E30 
4.4508623982496928E16, 5.7208926269322093E17, -15162.582220294371, 1176.9472509738985, 1.1299075007669785E31 
1.8409712966364384E16, 6.2782312650637683E17, 14529.196766314908, -428.83166888192596, 1.2610634014749056E31 
-5.695667568698922E15, -9.997064223999504E16, -36099.95795126993, 837.7172260139723, 1.412584903350405E31 
1.44934072783390656E17, -2.1813045616248004E16, 4934.607458979255, 29829.330782410525, 1.0412089309364266E31 
3.5511384519909648E16, -1.6003708970362008E16, 31254.25819788345, 48513.297610261914, 1.4810271387506108E31 
7.5499064870049984E16, -3.989366734471684E16, -17506.960037656925, -34797.390009889394, 1.6222215360990774E31 
1.858595249115164E16, 7.7810524322161376E16, 39288.088708495496, -8902.385981202933, 5.716965072746016E30 
-9.0375926748733328E16, 1.13115542396613328E17, 23475.670692643016, 19336.410300873205, 2.962200616465762E29 
9.138687344397472E15, 1.71797550433380992E17, 27865.378244795662, -1271.650089232348, 1.421392132664989E31 
1.4974458064526216E16, -1.47006319488144E14, 27938.859964391835, 100871.57176759059, 1.19487677024144E31 
-4.1277672382996016E16, 3.8604985622749152E16, -35595.124421188724, -34171.04129373851, 1.111309511788939E31 
2.4046195562691648E16, -1.70795639634029888E17, -27582.4305885774, -3825.206789755013, 7.08330647972916E30 
2.438025309002336E17, -2.2915657000755296E17, 13646.839696049288, 14520.282951603916, 1.6688737669296822E30 
2.6716640147351216E17, -2.4893917115422272E17, -13004.835826943701, -13951.778528857016, 1.364231428558616E30 
-9.712360841203696E16, 1.5486178657874928E17, 22829.118995532623, 14506.006034106194, 1.0486355210612934E31 
-6.2634818984296026E17, -4.0219341706804346E17, 7215.826138659333, -11233.010183846038, 1.9013075357432242E31 
-8.9165263201420416E16, -9.9472004023960448E16, 23155.291486883958, -21597.189802628003, 1.5250888833399169E31 
-4.8771055819902035E17, 4.0452884421906061E17, 9240.686590901469, 11136.81047722504, 8.070284465874355E30 
-3.6801581143043648E17, 3.4667475495512179E17, -11107.85179983316, -11796.24789599646, 9.019394448512051E29 
1.90018527222154848E17, -2.10330638772435232E17, 16087.670931655155, 14505.26197076719, 2.4546743512201784E30 
-1.03007809775206816E17, -4.1334372429028024E16, 11902.08341864996, -32508.596364732308, 1.4494470730701933E30 
5.1495997925187904E16, -2.2746199797940484E16, -17405.41184489102, -46293.993022305025, 1.6737070019394528E31 
6.3013222467455304E16, -1.38366515325313072E17, 27164.304093933697, 11966.59854615849, 7.454778241323471E28 
-2.9821197407013946E17, 1.8524113729390144E17, 10266.334316287423, 16525.302315305013, 3.7191770813391406E30 
2.12078845702312864E17, 2.50502128611764384E17, 15356.452857464026, -13004.976546760652, 1.516118270407058E31 
1.60883238440346816E17, -9.8110266605151248E16, 13976.923478956245, 22669.95217701137, 1.5159306350692544E31 
5.973427616628376E16, 1.4982951825829646E16, 12425.994842952581, -45501.550759314065, 4.3595042637276234E30 
-3.9149824215056832E16, -1.52527604726654464E17, 28165.189113677854, -7545.075952074188, 1.2892519225133053E31 
-4.2450351939747354E17, -9.340021973811064E16, 3758.281002155385, -17069.553074226846, 4.3930265576549477E30 
-9.84137658543491E15, -8.8080134885937318E17, -12272.013437595357, 138.5476991388436, 7.112063048180606E30 
5.8323849769376976E16, 1.09287734237737936E17, 29344.447862957997, -14751.692356442654, 5.651187477601646E30 
3.3032350242190728E16, 8.3732634881442896E16, -34954.59898647874, 14899.015387685131, 5.329317944625633E30 
-7.7553451916466E16, 1.88988737886393664E17, 23614.970417426517, 9792.093816286964, 8.021269825530164E30 
1.18507680000013744E17, -2.60420928056311296E17, 19634.56406866233, 8899.621734191314, 1.5581664034680242E30 
-1.01630741097758234E18, 1.35461133210129728E17, 1504.0663128494523, 11275.362601814333, 6.163386831845534E30 
6.9420307483635312E16, -6.5189346732822976E16, -24485.29490543528, -27790.864111182174, 4.109105280818613E30 
-3.0080248259070688E17, -1.53950497688946944E18, -28979.1207366037, -152345.36383401512, 5.623103795451827E30 
-6.031381462803341E15, -2.2430505753711888E16, 56345.181513866075, -35375.62603991502, 1.8973165224366264E31 
3.5916639640063482E17, -4.8076729754719616E16, -2544.3309818694815, -18978.615716630018, 5.124778699634203E30 
-1.11777398832293696E17, 7.8034396922349008E16, 17485.170723697665, 26020.359199154493, 1.8041309227702147E31 
-1.1633759881836774E16, -3.0766738540481832E16, -58931.38664002899, 12368.30901581818, 4.5891484306765805E30 
-4.6776556636897712E16, 9.6816531763453536E16, 31095.768856929564, 16275.276414201398, 8.657302223671809E30 
-2.82720056661396E16, -2.482376291539838E16, 35124.07711176377, -50395.4990898494, 8.124356441134832E30 
1.15595528427876368E17, -1.98555016672324416E17, -20792.731303653425, -12160.240910630017, 6.375803466714943E30 
-4.2155948024078168E16, -1.9573381999655816E16, 21986.320960224373, -47759.88754935804, 5.794485889186349E29 
5.8927964662579456E17, 1.88950351012874112E17, 4468.754800361259, -13945.171264984525, 1.7575733081295063E31 
4.247451281984016E16, -1.7079000291239948E16, 19888.24038598295, 49287.54707380469, 9.405047442424705E30 
3.0208090775698084E16, -1.13695649834297072E17, -32290.94542923925, -9546.334238221247, 6.55606887697074E30 
-6.1763801420969267E17, 4.4201043186466502E17, -7690.411415188803, -10749.70528180863, 1.738600664238968E30 
1.6960677045585504E17, 2.19316272225662048E17, 17354.085404285768, -13389.386770572672, 2.588360137832324E30 
-1.03677020566144832E17, 2.29565722176571872E17, 20946.411313642217, 9483.654231895482, 1.761300440227224E31 
4.8138373440396648E16, 1.137886272858274E16, -10022.452289416731, 49410.69711210221, 1.636074085723314E31 
1.94193124403622688E17, 2.00722491501162528E17, 15696.09186549834, -15164.390912117227, 1.8012460541300184E31 
8.285614610040761E15, 1.73064149593095616E17, -27741.979444823188, 1390.7431054999597, 1.3401086214433597E31 
6.0059010494722168E16, -3.5729876073091808E16, 22255.006551379265, 37421.046303368945, 1.924589778086614E31 
7.5834293663407792E16, 1.68463574128290592E17, -24465.11491288053, 11194.961294719498, 1.620134879306782E31 
-4.7008757298989779E17, -3.0175608613283213E17, 8328.63148173675, -12968.973206798963, 1.7539698796306511E31 
-1.7980356160536734E16, -1.620754900720944E17, -28504.1612945593, 2889.1621300623083, 1.5558302627045296E30 
-3.160025364164016E16, 4.5523729035068032E16, -42760.09111967629, -25513.625228666973, 1.7317206355251378E31 
-5.5325892947935808E16, -3.838462775816304E16, 25355.093087058376, -36650.231445890866, 5.915813164837215E30 
2.15243755774981152E17, 3.6274549867037427E17, 15256.869457519793, -9057.64667804878, 4.309875201683531E30 
-4.8636059439478592E17, -1.8339963430262928E17, 5641.034060413644, -14951.472279798907, 1.903451836503408E31 
2.84936943541124128E17, -1.22894586443523488E17, -8192.262823086621, -19009.490700709237, 1.0772567639405613E31 
